,id,name,genre,start_date,rating,votes,n_episodes,runtime1,runtime2,user_reviews,critic_reviews,cast
3744,tt0487851,Lilies,Documentary,2006,8.2,665,0,,,6,2,"Russ Malkin, Manus Fraser, Lucy Trujillo, Asia Mackay"
3745,tt0103522,The Bill Cosby Show,Drama,1992,5.7,665,66,30min,30,4,1,"Rafael Eisenman, Zalman King, Tibor Takacs, Ted Kotcheff, Philippe Angers, David Womark, Stephen Halbert, Bernard Auroux, Peter Care, Michael Karbelnikoff"
3746,tt5937754,Race to Dakar,Adventure,2016,7,664,16,30min,30,8,,"Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells, Mike Smith, John Paul Tremblay, Robb Wells, Aaron Horton, Gary Howsam, Mike Smith"
3747,tt0294177,Trailer Park Boys: Out of the Park,Animation,2001,7.3,664,38,30min,30,6,1,"Jean Guy Jacques, Michael Hamill, David Ka Lik Wong, George Daugherty, Bruce Robb, Amy Tan, Ken Katsumoto, Leon G. Arcand, George Daugherty, David Ka Lik Wong"
3748,tt0972713,The Seventies,Animation,2005,7.4,664,32,,,2,3,"Takashi Watanabe, Kaichi Takada, Noizi Ito, Hideki Shirane, Yashichiro Takahashi, Takashi Ikehata, Noizi Ito, Ayato Sasakura, Hideaki Kizawa, Katsuhiro Nakano"
3749,tt0398581,"Sagwa, the Chinese Siamese Cat",Comedy,2004,8.2,664,18,30min,30,1,2,"Atle Antonsen, Atle Antonsen, Harald Eia, BÃ¥rd Tufte Johansen, Kristopher Schau, Hasse Lindmo, Ã˜ystein Kjennerud"
3750,tt3301808,Shakugan no Shana,Thriller,2013,8.5,664,12,54min,54,,,"Dimitar Kotzev, Stoyan Radev, Emil Andreev, Iordan Bankov, Rossen Bossev, Alexander Chobanov, Dimitar Kotzev, Vania Nikolova, Velislava Popova, Aleksandar Spasov"
3751,tt0118346,Team Antonsen,Drama,1997,6.4,663,44,24min,24,12,6,"Russell Mulcahy, Darrell Wasyk, Erik Canuel, Alain Desrochers, Daniel Grou, Tony Scott, Jeff Fazio, Christian Duguay, John Hamilton, Howard A. Rodman"
3752,tt0068126,Fourth Estate,Crime,1972,6.9,663,93,1h,1,11,2,"Phil Bondelli, E.W. Swackhamer, Leonard Horn, Harry Falk, Gene Nelson, Fernando Lamas, Michael Caffey, Georg Stanford Brown, Bruce Bilson, William Crain"
3753,tt4491456,The Hunger,Documentary,2015,8.4,663,8,42min,42,8,,"Christopher G. Cowen, Alex Fleming, Elizabeth Goetzman, Gary Goetzman, Mike Goetzman, Tom Hanks, Mark Herzog, Stephen J. Morrison, David Rivera, Patrick Roscoe"
3754,tt3514798,The Rookies,Animation,2014,6.3,663,68,24min,24,26,1,"Eric Fogel, Beth Sleven, Tom Mazzocco, Armand Char, Kenny, Il Lim, Willam Wishart, Chi Chi Yang, Adam Peltzman, Vic May"
3755,tt0163963,Wallykazam!,Comedy,1992,6.5,663,272,,,25,2,"Stephen Reynolds, Vivieno Caldinelli, Henry Sarwer-Foner, Michael Lewis, Mike Clattenburg, Samir Rehem, Jordan Canning, Warren P. Sonoda, Mars Horodyski, Jason Shipley"
3756,tt1933549,This Hour Has 22 Minutes,Drama,2012,7.3,663,64,,,,,"Milan Karadzic, Stevan Koprivica, Iva Vukmirovic, Dragan Djurkovic, Anja Jeremic, Uros Lazic, Milutin 'Mima' Karadzic, Mihajlo Savic, Aref Zaabi, Dusan Radoicic"
3757,tt0367424,Budva na pjenu od mora,Action,2003,6.8,662,9,1h,1,19,3,"David Nutter, Peter Ellis, Perry Lang, Steve Loter, Don MacKinnon, James Marshall, David Solomon, Harry Winer, Thomas J. Wright, Eric Kripke"
3758,tt2885556,Tarzan,Comedy,2013,6.9,661,18,30min,30,3,2,"Luke Snellin, Sasha Ransome, Martin Dennis, Richard Laxton, Claire Downes, Ian Jarvis, Stuart Lane, Rachael New, Tom Parry, Lane Stuart"
3759,tt1787217,The Job Lot,Documentary,2010,6.3,661,24,1h,1,2,2,"Rob Blumenstein, Dominique Navarro, Alexandria Scott, Johnathan Walton, Julie Auerbach, Russell McCarroll, Stewart Shields, Matthew Ginsburg, Gary Auerbach, Gail Berman"
3760,tt0108780,Decoded,Comedy,1994,8.9,661,39,30min,30,13,2,"Santo Cilauro, Tom Gleisner, Jane Kennedy, Rob Sitch, Santo Cilauro, Tom Gleisner, Jane Kennedy, Rob Sitch, Santo Cilauro, Tom Gleisner"
3761,tt0261489,Breaking News,Comedy,2000,6.7,661,261,1h,1,44,,"Peter Ots, Peter Helliar, Rove McManus, Ray Matsen, Ryan Shelton, Declan Fay, Chris Kennett, Jason Marion, Sam Bowring, Tim Bain"
3762,tt0839004,Rove Live,Reality-TV,2006,5,661,29,30min,30,45,,"Justin Harding, Simon Gebski, Justin Killion, Alen Bubich, Sean Buckley, Jim Kiriakakis, Aden Bahadori, Chris Greidanus, Larissa Mair, Rob Beal"
3763,tt3323824,Keys to the VIP,Comedy,2013,6.9,660,24,23min,23,2,,"Al Campbell, Simon Delaney, Tom Marshall, Jessica Knappett, Lauren O'Rourke, Ben Knappett, Emerald Fennell, Phoebe Waller-Bridge, Rose Heiney, Joe Tucker"
3764,tt0166030,Drifters,Action,1987,5.6,660,24,1h,1,20,,"Ken Jubenvill, Patrick Corbett, Alan Simmonds, Brad Turner, J. Barry Herron, Bruce Pittman, Randy Bradshaw, Zale Dalen, George Erschbamer, Donald P. Bellisario"
3765,tt0282315,Airwolf,Animation,1980,7.7,660,1,30min,30,1,,"Eddie Fitzgerald, Tom Minton, Jim Mueller, Wendell Washer, Eleanor Burian-Mohr, Steve Clark, Jack Hanrahan, Charles M. Howell IV, Mike Joens, Coslough Johnson"
3766,tt2495452,The New Adventures of Tom and Jerry,History,2012,9.1,660,30,1h,1,6,,"John Anthony Davis, J.D. Hart, Tommy Barnes, Tommy Barnes, John Anthony Davis, J.D. Hart, John Anthony Davis, J.D. Hart, Tommy Barnes, John Anthony Davis"
3767,tt0271308,Social Path,Drama,2001,5.1,659,13,6h,6,19,,"Adam Weissman, Giles Walker, Leila Basen, David Preston, Michael Ende, Michael Springate, Karin Howard, Leila Basen, David Preston, Michael Prupas"
3768,tt5671700,Tales from the Neverending Story,Comedy,2016,7.1,659,8,21min,21,9,4,"Pavan Moondi, Ira Parker, Paula Devonshire, D. Matt Geller, Daniel Goldfarb, Ari Lantos, Mark Musselman, Ira Parker, Alyse Rosenberg, Jeff Sagansky"
3769,tt0108950,Four in the Morning,Drama,1987,6.8,659,331,30min,30,4,,"idam Horvath, Janos Bujtas, Istvan Bujtor, Mihaly Vadas, Andras Polgar, Peter Zimre, Gyorgy Szaba, Miklas Miskolczi, Julianna Sandor, Gergely Szabolcs"
3770,tt2196757,Szomszedok,Animation,2012,7.4,659,12,24min,24,2,2,John Ledford
3771,tt1066032,Inu x Boku SS,Documentary,2006,8.4,659,38,44min,44,2,1,"Remy Weber, Paul Cabana, Shelley Schulze, Bernardo Ruiz, Beth Hoppe, Julian P. Hobbs, Stephen McLaughlin, Jon Dorsey, Rachel Maguire, Shelley Schulze"
3772,tt0111973,Most Evil,Animation,1995,8,659,65,,,27,3,"Hajime Kamegaki, Yuu Watase, Yosuke Honma, Kevin Seymour, Masahito Yamashita, Yoshinori Kanada, Hideyuki Motohashi"
3773,tt1169475,Fushigi Yogi - The Mysterious Play,News,2006,9,659,66,15min,15,,,"Gregor Kartsios, Randy Dzielak, Allison Geddie, Pete Kneser, Stephen Akina"
3774,tt0169473,Game One,Action,1972,7.8,658,92,30min,30,6,2,"Tomoharu Katsumata, Fusahiro Nagaki, Nobuo Onuki, Yogo Serikawa, Ga Nagai, Bunker Jenkins, Gosaku Ota, Michiaki Watanabe, Gosaku Ota, Yukiyoshi Hane"
3775,tt0149408,TranZor Z,News,1966,1.9,658,1215,,,27,,"Eddie Nagle, Sharon Sherrill, John Philip Dayton, John Philip Dayton, Stuart Lachlan Bennett, John Cardoza, Sharon Sherrill, Gorman Woodfin, Jon Simpson, Lisa Ryan"
3776,tt0143353,The 700 Club,Animation,1989,7.6,658,12,53min,53,11,2,"Kaichi Ishiguro, Yoshiki Takaya, Reijiro Koroku, Koji Aoki, Katsuaki Kamata, Hiroshi Sawada, Hidetoshi Ã”mori, Raymond Garcia, Raymond Garcia"
3777,tt0426741,Kyashoku saka Guyver,Drama,2004,8.5,657,30,50min,50,8,1,"Jessica Hobbs, Ian Watson, Shirley Barrett, Geoff Bennett, Garth Davis, Omar Madha, Kate Dennis, Emma Freeman, John Edwards, Claudia Karvan"
3778,tt0108983,Love My Way,Drama,1994,6.3,657,12,1h,1,8,1,"Bruce Bilson, Danny Bilson, Mario Azzopardi, James Quinn, Gus Trikonis, Michael Vejar, Danny Bilson, Paul De Meo, Darrell Fetty, Andrew W. Marlowe"
3779,tt0060035,Viper,Comedy,1965,7.4,656,54,40min,20,4,2,"Dennis Main-Wilson, Douglas Argent, Colin Strong, Ben Gosling Fuller, Johnny Speight, Dennis Main-Wilson, David Croft, Colin Strong, Owen Bell, Steven Canny"
3780,tt0115265,Till Death Us Do Part,Comedy,1996,6.4,656,35,30min,30,6,1,"Michael Zinberg, James Burrows, Rod Daniel, Jeff Melman, Tom Cherones, Rick Beren, Ellen Gittelsohn, Shelley Jensen, Michael Lembeck, Brian K. Roberts"
3781,tt0367379,Men Behaving Badly,Comedy,2003,6.3,656,66,30min,30,11,2,"Leonard R. Garner Jr., Mary Lou Belli, Gary Shimokawa, Art Manke, Brian K. Roberts, Ken Whittingham, Micheline Lanctat, Arlene Sanford, Lee Shallat Chemel, Ted Lange"
3782,tt1540108,Eve,Crime,2010,7.4,656,60,45min,45,2,2,"Sebastian Vigg, Sophie Allet-Coche, Thomas Nennstiel, Michael Wenning, Peter Stauch, Florian Froschmayer, Dennis Satin, Zoltan Spirandelli, Michael Kreindl, Lars Albaum"
3783,tt0953931,Der letzte Bulle,Drama,2006,3.4,656,70,,,,,"Merve Girgin, Ebru Hacioglu, Hande Turel, Nuray Uslu, Zehra Guleray, Makbule Kosif, Sezgi Ãœstun, Fatih Aksoy, Arikan Sirakaya, Tumay Ozokur"
3784,tt2716158,Doktorlar,Drama,2013,6.8,656,44,,,,,"Ã‡agatay Tosun, Mahinur Ergun, Canan Ã–zkan, Seckin Akyildiz, Cagri Ayyildiz, Abdullah Ercan, Yetkin Kodal, Cenk Erol"
3785,tt0168375,Merhamet,Animation,1985,7.8,656,46,24min,24,1,,"Fumio Kurokawa, Frances Hodgson Burnett, Ryoza Nakanishi, Taihe Ishikawa, Kaichi Motohashi, Junza Nakajima, Yasuo Higuchi, Yoshihiro Kasahara, Shinichi Natori, Takeshi Seyama"
3786,tt0235913,Shakajo SÃªra,Family,2000,7,655,45,30min,30,12,1,"Joe Menendez, Gibby Cevallos, Mike Cevallos, Matt Casado, Carlos Gonzalez, Carlos Lacamara, Georg Stanford Brown, Virgil L. Fabian, Linda Mendoza, Salvador Carrasco"
3787,tt0376899,The Brothers Garcia,Documentary,2003,8.3,655,3,2h,2,9,5,"Sebastian Dehnhardt, Christian Deick, Stefan Mausbach, Jorg Mullner, Manfred Oldenburg, Friedrich Scherer, Sebastian Dehnhardt, Jorg Mullner, Carsten Claus, Susanne Feikes"
3788,tt0287196,Stalingrad,Game-Show,2001,3.4,655,393,25min,25,12,,"Simon Francis, Ken Smith, Mark Adamson, David McEvoy, Adrien Brooke, John Lye, Bruce Redman, Peter Ots, Peter Leeson, Scott McIntosh"
3789,tt0305044,Big Brother,Comedy,2002,6.4,654,64,22min,22,26,3,"Tim Gibbons, Michael Dimich, David Franzke, Fax Bahr, Andrew Kozar, Fax Bahr, Garry Campbell, Adam Small, Robert Cohen, Josh H. Etting"
3790,tt1259299,DuckTales,Animation,2009,7.7,654,11,1h,1,10,4,"Joaquim Dos Santos, Warren Ellis, Jackie Buscarino, Todd Casey, Sean Leigh Hart, Devyn Reggio, Sam Register, Stephen Barton, Felipe Salazar, Georgette Perna"
3791,tt0446850,The Jamie Kennedy Experiment,Documentary,2004,7.4,654,109,,,1,1,"Chuck O'Farrell, James Bates, Jessica Bassett, Mike Slee, Jeremy Hall, Ian Holt, Chris Lent, Steve Parmley, Thomas Viner, Philip Day"
3792,tt0211802,G.I. Joe: Resolute,Drama,1997,5.8,653,8,45min,45,1,,"Karina Duprez, Marta Luna, Beatriz Sheridan, Delia Fiallo, Liz Orlin, Dolores Ortega, Georgina Tinoco, Nathalie Lartilleux, Maricarmen Marcos, Salvador Mejia"
3793,tt0185793,Megastructures,Animation,1991,7.5,653,13,30min,30,7,1,"Bruno-Rene Huchez, Karen Peterson, Bahram Rohani, Bruno-Rene Huchez, Olivier Ostre, Christy Marx, George Arthur Bloom, Neal Adams, Bridget McKenna, Richard Merwin"
3794,tt1598874,Esmeralda,Reality-TV,2010,6.9,653,12,,,1,1,"Jarno Laasala, Jukka Hilden, Jarno Laasala, Jarno Leppala, Hannu-Pekka Parviainen, Tuukka Tiensuu, Johnny Knoxville, Jeff Tremaine, Todd C. Guzze, Ross Breitenbach"
3795,tt0058801,Bucky O'Hare and the Toad Wars!,Drama,1965,7.6,652,241,1h,1,16,10,"Virgil W. Vogel, Don Medford, Jesse Hibbs, William Hale, Ralph Senensky, Christian Nyby, Robert Douglas, Robert Day, Philip Abbott, Gene Nelson"
3796,tt2269368,Dudesons in America,Animation,2012,7.4,652,12,,,4,3,
3797,tt0396347,The F.B.I.,Comedy,2004,6,652,197,30min,30,14,,"Henry Sarwer-Foner, John Marshall, Rick Mercer, Paul Mather, Greg Eckler, Chris Finn, Tim Steeves, Irwin Barker, Gerald Lunz, George Westerholm"
3798,tt2290891,Hagure Yusha no Aestetica,Comedy,2010,7.9,652,4,,,,,"Islam Khayri, Amjad Al-Malky, Mohamed Ezzedine, Ahmed Mekky, Tamer Nady, Mostafa Sakr, Amr Ismail, Snezana Vujnovic Radivojevic, Kareem Sultan, Sherif Fathy"
3799,tt5038858,Monday Report,Drama,2015,7.4,651,10,45min,45,12,,"Baldvin Zophoniasson, Ã_orleifur Ã–rn Arnarsson, Sigurjan Kjartansson, Andri Ã“ttarsson, Ragnar Agnarsson, Katrin Bjorgvinsdattir, Ã_arhallur Gunnarsson, Arnbjorg HafliÃ°adattir, Kjartan Ã_ar Ã_arÃ°arson, Petur Jonsson"
3800,tt0078562,Al Kabeer,Comedy,1979,6.4,651,97,1h,30,18,2,"Gary Shimokawa, Joe Gannon, Linda Day, Carroll O'Connor, Paul Bogart, Peter Bonerz, Dick Martin, Jon Sharp, Nick Havinga, Lila Garrett"
3801,tt0096679,Case,Family,1989,8.3,651,43,30min,30,25,2,"Bob Spiers, Lorne Magory, Bill Ward, Bren Simson, John Hall, Gerry O'Hara, James Devis, Colin Nutley, Bill Moffat, Steven Moffat"
3802,tt1169193,Archie Bunker's Place,Animation,2007,7.8,651,12,,,2,,"Shin Onuma, Akiyuki Shinbo, Tomoyuki Itamura, Yoshihiro Mori, Masayuki Iimura, Yukihiro Miyamoto, Hideyuki Yoshida, Yosuke Kamada, Ken'ichi Kanemaki, Masashi Kubota"
3803,tt0242192,Press Gang,Animation,1999,7.1,650,119,30min,30,22,1,"Ted May, Tim Lagasse, Randall Balsmeyer, Bill Berner, Richard A. Fernandes, Hugh Martin, Lisa Simon, Sean Kelly, Richard Chevat, Christopher Cerf"
3804,tt2350760,Sayonara zetsuba sensei,Comedy,2013,7.6,650,11,25min,25,2,,"Kieron Hawkes, Matt Morgan, Jack Bayles, Lisa Mitchell, David MacKinnon, Matt Power, Oli Russell, Rosalie Clayton, Kerrie Mailey, Andrew Purcell"
3805,tt0074007,Between the Lions,Documentary,1976,8.6,650,144,30min,30,23,12,"Seth Hill, H.G. Stark, Jon D. Ackelson, Nicholas Webster, Robin Crichton, Glenn Winters, Francis Hitching, Terry Landau, Philip Dauber, Greg Goldman"
3806,tt0140774,The Mimic,Comedy,1997,6.6,650,41,,,4,,"Maciej Slesicki, Adam Slesicki, Maciej Slesicki, Barbara Pec-Slesicka, Pawel Poppe, Lew Rywin, Przemyslaw Gintrowski, Waldemar Lewandowski, Mariusz Mielczarek, Andrzej Ramlau"
3807,tt1680494,In Search of...,Comedy,2008,9.2,650,26,12min,12,4,,"Craig Deering, Allen Murphy, Craig Deering, Allen Murphy, Craig Deering, Allen Murphy, Craig Deering, Allen Murphy"
3808,tt0081838,13 posterunek,Comedy,1978,7,649,28,30min,30,17,,"John B. Hobbs, Sydney Lotterby, Mandie Fletcher, Gareth Gwenlan, Carla Lane, Gareth Gwenlan, Sydney Lotterby, John B. Hobbs, Bill Matthews, Glenn Hyde"
3809,tt2351868,The Allen and Craig Show,Crime,2012,6.6,649,4,,,8,3,"Gabriel Range, Pete Travis, Stephen Butchard, Sarah Phelps, Michele Buck, Susana Herreras, Rebecca Keane, Huw Kennair-Jones, Peter Nadermann, Emma Pike"
3810,tt3342990,Butterflies,Comedy,2013,7.7,649,9,58min,58,3,3,"Harald Hamrell, Mikael Drake, Pernilla Oljelund, Maria Nordenberg, Niclas Frisk, Henrik Gyllenskiold, Jan Jonaeus, Helene Berlin, Patrick Austen, Maria Kiisk"
3811,tt0902981,Falcan,Drama,2006,7.7,649,4,3h,3,4,,"Andrey Malyukov, Aleksandr Buravskiy, Aleksandr Tamonikov, Anatoli Usov, Konstantin Ernst, Anatoliy Maksimov, Ivan Burlyaev, Olga Livinskaya, Vladimir Sporyshkov, Dmitriy Slobtsov"
3812,tt1361787,Froken Frimans krig,News,2009,7.1,648,266,1h,1,4,,"Isaac Leicht, Tarik Flannagan, Isaac Leicht, Art Rubalcava, Eric M. Strauss, Clem Taylor, Ann Varney, Danielle A. Rossen, Michaela Dowd, Mark J. Parker"
3813,tt5100366,The Smell of Reeves and Mortimer,Animation,2015,7.5,648,12,,,5,,"Shin Onuma, Yoshinobu Tokumoto, Jun Fukuda, Keisuke Inoue, Kazuo Nogami, Kaji Sawai, Jimmy Stone, Yuta Takamura, Jin Tamamura, Ippei Yokota"
3814,tt5764414,Grozovye vorota,Comedy,2016,7.5,648,16,1h,1,1,,
3815,tt4075092,What Would You Do?,Action,2014,7,648,13,1h,1,1,,"Onur Tan, Ozan Aksungur, Bahadir Ã–zdener, Emre Ã–zdur, Ozan Aksungur, Basar Basaran, Mevlana Yordem, Emre Ã–zdur, Fahir Atakoglu, Alper Derli"
3816,tt0106135,Rakudai Kishi no Cavalry,Comedy,1993,7.9,648,12,30min,30,6,,"John Birkin, Bob Mortimer, Vic Reeves, John Birkin, Charlie Higson, Alan Marke, Peter Brewis, Bob Mortimer, Vic Reeves, Andy Hollis"
3817,tt0448300,Cinderellawa Ne Myungui Gisa,Comedy,2005,8.3,647,300,,,6,,"Jon Olb, John Smith, Peter Ots, Darren Everitt, Mark O'Toole, Adam Rozenbachs, Adam Hills, Ray Matsen, Matt Parkinson, Sean Dooley"
3818,tt0341281,Reaksiyon,Drama,2003,8.3,647,1,45min,45,7,,"Monica Miguel, Eric Morales, Victor Manuel Medina, Maria Zarattini, Caridad Bravo Adams, Carla Estrada, Arturo Lorca, Jorge AvendaÃ±o, Jesus AcuÃ±a, Alejandro Frutos"
3819,tt0824043,Yukon Men,Animation,2004,7.5,647,26,25min,25,6,,"Kiyoshi Fukumoto, Masahiko Ã”ta, Manabu Ono, Naoki Hishikawa, Tatsufumi Tamagawa, Yumi Kamakura, Yasuhiro Minami, Tatsuyuki Nagai, Daiki Nishimura, Masakazu Ohara"
3820,tt0494627,Code 37,Comedy,1995,6.2,647,0,,,1,,"Mehmet Bozkus, Ãœmit Efekan, Yasar Seriner, Erdogan Tokatli, Sedat Bilgin, Serap Gazel, Yilmaz Okumus, Atay Sozer, Hayal Tacirleri, Erdogan Tunas"
3821,tt3130096,Spicks and Specks,Comedy,2011,6.6,646,7,,,1,,"Ben Palmer, Steve Bendelack, Simon Bird, Jonny Sweet, Joe Thomas, Georgie Fallon, John Rushton, William Webb, Robert Sterne, Julian Nagel"
3822,tt0146370,Amor real,Animation,1963,7.2,647,0,10min,10,1,,"Jazef Byrdy, Jazef Cwiertnia, Stanislaw Dulz, Zdzislaw Kudla, Alfred Ledwig, Leszek Lorek, Lechoslaw Marszalek, Wladyslaw Nehrebecki, Waclaw Wajser, Edward Wator"
3823,tt0283724,Bolek i Lolek,Drama,2001,5.4,645,88,1h,1,17,,"Larry A. McLean, Stephan Fanfara, Holly Dale, J. Miles Dale, Don McCutcheon, George Bloomfield, Dave Alan Johnson, E. Jane Thompson, Barry Bergthorson, Carl Goldstein"
3824,tt2378020,Mai-HiME,Adventure,2012,7.2,646,51,1h,1,7,1,"Mike Riley, Nick Guettler, Alan LaGarde, French Horwitz, Ryan Walsh, Sumithrin David, Dan Zarenkiewicz, Brian V. O'Toole, Timothy Huten, Brian Garrity"
3825,tt1434482,Chickens,Crime,2009,7.5,645,39,45min,45,4,7,"Jakob Verbruggen, Tim Mielants, JoÃ«l Vanhoebrouck, Jan Matthys, Rita Bossaer, Charles De Weerdt, Hola Guapa, Dirk Nielandt, Alain Quateau, Nicholas Roelandts"
3826,tt0275520,Ã‡iÃ§ek taksi,Comedy,2001,7.4,645,21,30min,30,27,2,"Danny Leiner, Roger Nygard, Mike Binder, Bruce Paltrow, Neal Israel, Bob Saget, Nancy Savoca, Stephen Herek, Mike Binder, Ritch Shydner"
3827,tt3177810,Dream Team,Animation,2013,6.8,645,25,,,1,,"Chad Hicks, Keith Oliver, Tom McGillis, Jennifer Pertsch, Terry McGurrin, Laurie Elliott, Alex Ganetakos, Miles Smith, Alice Prodanou, George Elliott"
3828,tt0456785,Doc,Action,1998,8,645,24,45min,45,4,,"Shu-Pei Sun, Yao Chiung, Ruofei Gong, Hsiu-chiung Ho, Xiangqun Liu, Hsin-tao Ping, Wenbin Wei"
3829,tt0057731,The Mind of the Married Man,Drama,1964,7,644,3712,1h,1,30,,"Michael Eilbaum, Bob Schwarz, Casey Childs, Gary Tomlin, Ira Cirker, Barnet Kellman, Tom Donovan, Melvin Bernhardt, Ron Lagomarsino, Lewis Arlt"
3830,tt0169438,Total Drama All Stars,Drama,1997,7.6,644,419,45min,45,13,,"Riitta-Leena Lynn, Marcus D.F. White, David Penn, Maurice Hutchinson, Terry Iland, Ian D. Fleming, Ben Harris, Joss Agnew, Mark Walker, Rob MacGillivray"
3831,tt5575678,Huan zhu ge ge,Romance,2016,7.9,644,18,,,1,,"Kim Sung Yoon, Kim Min-Jung, Im Ye-Jin, Yoon Yi-Soo"
3832,tt0380869,Another World,Action,2004,6.9,644,40,1h,1,15,1,"Holly Dale, J.B. Sugar, Michael Robison, George Mendeluk, Larry Sugar, Anthony Atkins, Bruce McDonald, John Pozer, Brad Turner, Jonathan A. Rosenbaum"
3833,tt0426781,Gooreumi Geurin Dalbit,Drama,1996,8,644,0,,,3,,"Mahinur Ergun, Ã‡agan Irmak, Mahinur Ergun, Sinan Yaka, Can Atilla, Can Hakguder, Nergis Ã‡aliskan"
3834,tt0072516,The Collector,Adventure,1975,6.9,643,22,30min,30,13,7,"Hollingsworth Morse, Arnold Laven, Arthur H. Nadel, Earl Bellamy, Marc Richards, Sidney Morse, Arthur H. Nadel, David Dworski, Ann Udell, Kathleen Barnes"
3835,tt0206490,Bum Reviews,Animation,1966,6.8,643,13,,,5,,"Clyde Geronimi, Sid Marcus, Steve Ditko, Jack Kirby, Stan Lee, Larry Lieber, John Romita Sr., Jacques Urbont, Don Heck, Wally Wood"
3836,tt0159182,Sasifelek Ã‡ikmazi,Animation,1994,7.6,643,49,30min,30,16,4,"Yasuhiro Imagawa, Yoshiyuki Tomino, Hajime Yatate, Brad Belden, Ryan Manning, Yasuo Uragami, Yutaka Nakamura, Hajime Katoki, Hirotoshi Sano, Kimitoshi Yamane"
3837,tt1798328,The Jim Jefferies Show,Short,2008,7,643,118,,,4,,"Doug Walker, Doug Walker, Michael Michaud, Doug Walker, Rob Walker, Rob Walker, Doug Walker, Phelan Porteous, Tara Blume, John Sanacore"
3838,tt6987966,Isis,Comedy,2017,8,642,17,21min,21,12,4,"Brian McAloon, Subhah Agarwal, Kevin Avery, Curtis Cook, Jim Jefferies, Lucas Kavner, Matt Kirshen, Bryan Olsen, Jason Reich, J.J. Whitehead"
3839,tt2375858,Iron Man,Comedy,2012,7.5,642,10,30min,30,2,,"Tony Dow, Julia Davis, Barunka O'Shaughnessy, Julia Davis, Lindsay Hughes, Lucy Lumsden, Henry Normal, Faiza Hosenie, Armando Iannucci, Louise Mutter"
3840,tt0081954,Mobile Fighter G Gundam,Animation,1981,7.5,641,197,23min,23,5,9,"Mamoru Oshii, Kazuo Yamazaki, Iku Suzuki, Keiji Hayakawa, Junji Nishimura, Tamiko Kojima, Naoyuki Yoshinaga, Osamu Uemura, Osamu Sekita, Masuji Harada"
3841,tt1625263,Hunderby,Family,2010,2.5,641,9,45min,45,3,4,"Maria Baltazzi, Ryan O'Dowd, Maria Baltazzi, Alex Eastburg, Hank Leukart, Ryan O'Dowd, David Pritikin, Matt Reccow, Gregory Vanger, Katie Gallagher"
3842,tt0159567,Urusei yatsura,Animation,1991,8,641,13,,,12,6,"Takashi Imanishi, Atsuko Kase, Mitsuko Kase, Shinichira Watanabe, Kazuki Akane, Lia Sargent, Yoshiyuki Tomino, Hajime Yatate, Takashi Imanishi, Yoshitake Suzuki"
3843,tt5531466,A Question of Sport,Animation,2017,8.4,645,4,21min,21,19,2,"John Aoshima, Dana Terrace, Francisco Angones, Madison Bateman, Colleen Evanson, Nate Federman, Christian Magalhaes, Robert Snow, Noelle Stevenson, Rachel Vine"
3844,tt0047739,Al-Zeer Salem,Action,1955,7.9,640,156,30min,30,22,1,"Jack Herzberg, Eddie Davis, Herbert L. Strock, Leon Benson, Lew Landers, Paul Guilfoyle, Lambert Hillyer, Monroe P. Askins, Henry S. Kesler, Joseph L. Tinney Jr."
3845,tt1239443,Sarah Palin's Alaska,Drama,2008,5.1,640,94,1h,1,1,1,"Jeffrey R. Daniels, Davey Robertson, Jim Edwards, Christian Faber, Andy Robinson, Chris Shelton, Suzanne Ali, Dave Kendall, Tracey Leis, Tucia Lyman"
3846,tt2069270,Kida senshi Gundam 0083: Stardust Memory,Reality-TV,2011,6.3,640,52,,,7,8,"Alan Madison, Alan Madison, Paige Ferrari, Matthew Cullinan, Dominique Andrews, Alan Madison, Jonathan Santos, Brian Stone, Leizel Olegario, Andrew Mathieson"
3847,tt3109706,Highway Patrol,Action,2000,9.2,641,0,,,1,,"Hatem Ali, Mamdouh Adwan"
3848,tt0239185,I Didn't Know I Was Pregnant,Game-Show,1970,6.3,641,337,30min,30,5,,"Derek Hallworth, Mike Adley, Mick Dempsey, Claire Michel, John Tait, Hazel Lewthwaite, Peter Hayward, R. Medwyn Hughes, Ivan Youlden, Keith Phillips"
3849,tt0455061,Doomsday Preppers,Comedy,2004,7.9,640,85,35min,35,2,,Frank van Rooijen
3850,tt0429434,De lama's,Documentary,2004,8,639,312,30min,30,4,1,"Bob Hasentufel, Wesley Caylor, Jeffrey Woods, Erin Althaus, Christopher Gurney, David McCauley, Matt Edens, Geoffrey Proud, Eric Wetherington, Emily Anderson"
3851,tt0928099,Snapped,Animation,2007,8.3,639,23,25min,25,1,1,"Kenichi Kasai, Tomoko Konparu, Tomoko Ninomiya, Mitsuhiro Matsuo, Suguru Matsutani, Kenichi Kasai, Larry Hopkins, Jerame Robin, Yukako Tsuzuki, Bob Buchholz"
3852,tt4550280,PeanutButterGamer,Comedy,2015,6.9,638,7,21min,21,6,1,"Ira Ungerleider, Alex J. Reid, Taylor Jenkins Reid, Natalia Anderson, Natalia Anderson, Danny Harris, Michael Petok, Elizabeth Banks, Max Handelman, Ira Ungerleider"
